filename, freshripe, freshunripe, overripe, ripe, rotten, unripe
musa-acuminata-ripe-716c9a31-2653-11ec-9ce9-d8c4975e38aa_jpg.rf.1f46267886741928d797a2466468280c.jpg, 0, 0, 0, 1, 1, 0
musa-acuminata-banana-b58c730a-394a-11ec-b362-d8c4975e38aa_jpg.rf.235927a752eff8a72e965607888a2509.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-mold-e5d55e9b-1d0a-11ec-a20b-d8c4975e38aa_jpg.rf.22f948102cb5ed8bf30933d136c761ca.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-unripe-8c2d9b0c-1d0a-11ec-97d4-d8c4975e38aa-1-_jpg.rf.23a38882cca0a2aed795eca4b902012f.jpg, 0, 1, 0, 0, 0, 1
musa-acuminata-rotten-84fedfe5-2653-11ec-a5d9-d8c4975e38aa_jpg.rf.21b67f3b6c33151cf24d70d3923cd261.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-a55aa9b2-394a-11ec-a626-d8c4975e38aa_jpg.rf.23a97b8c8f3199dd01dac78eefbea6b3.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-banana-000dcc5d-394b-11ec-962a-d8c4975e38aa_jpg.rf.23f9a50a4a25350d9df9596a982e3829.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-844b09c6-394a-11ec-9d89-d8c4975e38aa_jpg.rf.23f4cdea348393432cde6e1ffbd32f76.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-banana-e9331176-394a-11ec-a71f-d8c4975e38aa_jpg.rf.24533e060763ca1ee1414c35daf76004.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-rotten-82503555-2653-11ec-b696-d8c4975e38aa_jpg.rf.23ce16821d7f90c8d8e593e5b141894a.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-freshunripe-75378113-1d0a-11ec-b6d5-d8c4975e38aa_jpg.rf.245362c8ba18e25ad7d96be7f9b1389f.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-banana-d341fc7e-394a-11ec-88fc-d8c4975e38aa_jpg.rf.247b7e2589a935af1cfc3af216e00b27.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-freshripe-7e221b06-1d0a-11ec-9322-d8c4975e38aa_jpg.rf.246a8c125c77a9faa3e5576573115859.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-rotten-b730505f-1d0a-11ec-a74c-d8c4975e38aa_jpg.rf.2423a6a2cdea1bc32ff9e264dfa98370.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-8d262957-394a-11ec-b515-d8c4975e38aa_jpg.rf.249c4abde355cb6e4e2b8c28ac777dd3.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-mold-e24e0d3d-1d0a-11ec-8a4f-d8c4975e38aa_jpg.rf.24d0a93c2cb8fd7e10ee1e3bb0205784.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-banana-fc3debfe-394a-11ec-967e-d8c4975e38aa_jpg.rf.23dacbc942a391dc905a3ed9b9ad543a.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-8e3ab622-394a-11ec-a2ef-d8c4975e38aa_jpg.rf.251587ae46f84d71109dc8f07f169798.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-ripe-6b04cf10-2653-11ec-b5b9-d8c4975e38aa_jpg.rf.241d3adc4b1c0030b3811440bfab8570.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-ed5e02b0-394a-11ec-81f7-d8c4975e38aa_jpg.rf.246d6d9e48116b363408a589c333ea0d.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-ad7f5746-394a-11ec-a805-d8c4975e38aa_jpg.rf.2449e78217e1d1e178af2ec2c1d46e12.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-overripe-9cb68ea2-1d0a-11ec-95d8-d8c4975e38aa_jpg.rf.23b36261511a3031df517c9496622485.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-freshripe-4cd36024-2653-11ec-a835-d8c4975e38aa_jpg.rf.247ca5eaf20b91bc7e2d5c594ac762b0.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-mold-e5bfebf9-1d0a-11ec-a591-d8c4975e38aa_jpg.rf.247362cb8fcd0426da2bb0b2bbd68f3c.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-freshripe-45d30aeb-2653-11ec-98bb-d8c4975e38aa_jpg.rf.24e21a6ecc43517d094b95965e1526be.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-c65cd78a-394a-11ec-982a-d8c4975e38aa_jpg.rf.252746ae4a4b033c450f15c8bb2ff7d1.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-b33cc082-394a-11ec-8baa-d8c4975e38aa_jpg.rf.24ab01c4214929a415b0e96645f4293e.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-ripe-9b36d377-1d0a-11ec-9ce2-d8c4975e38aa_jpg.rf.2596dcdb5c1d16bdd511adeb474df487.jpg, 0, 0, 0, 1, 1, 0
musa-acuminata-banana-c4f2257c-394a-11ec-b5d9-d8c4975e38aa_jpg.rf.2575742b36cacaa83c0cc6e3e62b9090.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-rotten-a662ef2d-1d0a-11ec-850c-d8c4975e38aa_jpg.rf.253f695a79f3c8657ee2b3e0a1ea110b.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-rotten-87cde9db-2653-11ec-b21f-d8c4975e38aa_jpg.rf.258a900e7e61bd91a115802602a2089a.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-89806eb7-394a-11ec-a56d-d8c4975e38aa_jpg.rf.252ab8868c00cc2cbfa81a1294feb8f4.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-b0e578af-394a-11ec-9f1e-d8c4975e38aa_jpg.rf.2597e578f42709f3bb4b36cf9344c54c.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-overripe-7bfb286f-2653-11ec-92cf-d8c4975e38aa_jpg.rf.25911b2c21cf0c2885eecafa04841f08.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-rotten-84fc4bd9-2653-11ec-9d56-d8c4975e38aa_jpg.rf.2589fc888d9d8bf1d532c17139165bf2.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-mold-e2d38495-1d0a-11ec-8d26-d8c4975e38aa_jpg.rf.24f4fbe148f0309dcc5c08b512febd68.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-overripe-a047689d-1d0a-11ec-a420-d8c4975e38aa_jpg.rf.2470a1ae36d84aa545467839612b04d8.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-rotten-8a7c6841-2653-11ec-b002-d8c4975e38aa_jpg.rf.25a6100b20a6f795958f17444763d2b5.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-a0fc9372-394a-11ec-be1b-d8c4975e38aa_jpg.rf.257392204b539ed4316e5f77040e4cc0.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-banana-ad460c01-394a-11ec-9268-d8c4975e38aa_jpg.rf.25c428f9386cdcb95a9de2e74062c81a.jpg, 0, 0, 1, 1, 1, 0
musa-acuminata-mold-e66b8501-1d0a-11ec-9475-d8c4975e38aa_jpg.rf.25b210ef31529922af2ee0dd9c739ca6.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-banana-9890ac17-394a-11ec-999e-d8c4975e38aa_jpg.rf.25810b4a6d82d6c3cac674943372930a.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-banana-ad3743d0-394a-11ec-8eb8-d8c4975e38aa_jpg.rf.25bd8fa84918af8c58c92940596bf224.jpg, 0, 0, 1, 1, 1, 0
musa-acuminata-freshunripe-65e1d8a5-1d0a-11ec-8251-d8c4975e38aa_jpg.rf.25f1342c418f07012fe8cc9d43da8e41.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-overripe-a10ad974-1d0a-11ec-93bc-d8c4975e38aa_jpg.rf.25419c530ef3c4e4b8be6b05a575a96b.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-rotten-8167d105-2653-11ec-bd38-d8c4975e38aa_jpg.rf.2521236ebe7a103507238dd662bb8697.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-9cf49e13-394a-11ec-a29d-d8c4975e38aa_jpg.rf.25ba32c53e3e244084ac2be28bb74b65.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-ripe-98dbd3cd-1d0a-11ec-9cf0-d8c4975e38aa_jpg.rf.25e9a193f644dd63ab07103539d782c8.jpg, 0, 0, 0, 1, 1, 0
musa-acuminata-ripe-6be01574-2653-11ec-ad4a-d8c4975e38aa_jpg.rf.26462460ce963ff7c913d65934658189.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-f9d3745e-394a-11ec-8998-d8c4975e38aa_jpg.rf.252989416cba4b71734ba557e270ab1d.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-cc378bab-394a-11ec-9d80-d8c4975e38aa_jpg.rf.2637bbe2c9c53508a29d076534a39d01.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-freshripe-49cf259c-2653-11ec-afd0-d8c4975e38aa_jpg.rf.26594845e730fa179a64bb0833c49bc5.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-freshunripe-7174c19f-1d0a-11ec-8026-d8c4975e38aa_jpg.rf.261971d67062a47f6ddf174158ee0ca7.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-ripe-942830ca-1d0a-11ec-af5d-d8c4975e38aa_jpg.rf.26a040b8a58c9dd32048f5802c142464.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-adb14ba7-394a-11ec-9244-d8c4975e38aa_jpg.rf.25b71821bad3aa6877647aee7e2039c7.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-e7b4ade8-394a-11ec-8bf6-d8c4975e38aa_jpg.rf.262339e1a38b401a89a2662873903915.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-overripe-7d60e152-2653-11ec-a4bb-d8c4975e38aa_jpg.rf.269deadc88b3d44a8a3655a29d524371.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-banana-d7a8c9d3-394a-11ec-9e67-d8c4975e38aa_jpg.rf.26391a2b172737f0aa2592d1b7ef25c3.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-banana-e12cc3f9-394a-11ec-9095-d8c4975e38aa_jpg.rf.267ed429ddcfd6d6e9cd6baa92febfba.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-banana-b4b855a0-394a-11ec-aceb-d8c4975e38aa_jpg.rf.267dabc0aaf4a3eccc6ab4a42d4f8589.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-overripe-9c0af362-1d0a-11ec-8bbf-d8c4975e38aa_jpg.rf.26b119101c5d73c27e69df349df51d5d.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-unripe-8988b5da-1d0a-11ec-8d54-d8c4975e38aa-1-_jpg.rf.26a48162b6e38200b632ee78716eb23e.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-unripe-8f31d36d-1d0a-11ec-a142-d8c4975e38aa-1-_jpg.rf.26db9613818c4973d744fb2cab27c727.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-overripe-7dfad4e1-2653-11ec-afbe-d8c4975e38aa_jpg.rf.26f1987790089655d84e1ed4e1265124.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-banana-8df1c4c1-394a-11ec-a081-d8c4975e38aa_jpg.rf.26862d962f2bf02de51f843a3c7b51ca.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-rotten-84ae3b9c-2653-11ec-af43-d8c4975e38aa_jpg.rf.26cb909a7a31b8f946809c5751e40486.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-freshunripe-67cdb8ea-1d0a-11ec-86a9-d8c4975e38aa_jpg.rf.26e62a27ca562a6c3de670f2021124e1.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-unripe-56789ab0-2653-11ec-9e7a-d8c4975e38aa_jpg.rf.26a74e608853d53811da0db3a782902f.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-banana-850992b2-394a-11ec-b811-d8c4975e38aa_jpg.rf.26c23954aec27e4250b50b79a58320d8.jpg, 0, 0, 0, 1, 1, 0
musa-acuminata-overripe-9ec7ad65-1d0a-11ec-b896-d8c4975e38aa_jpg.rf.251d1879f67ecc61197621fb7364123d.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-overripe-a0d66a02-1d0a-11ec-8666-d8c4975e38aa_jpg.rf.270ff659eaf33b47f5a1f68433fb3d61.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-freshunripe-617b30b6-1d0a-11ec-97ff-d8c4975e38aa_jpg.rf.26512c5cb74acfd0ce5605529d6143d1.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-rotten-b0b8fdd7-1d0a-11ec-bd9e-d8c4975e38aa_jpg.rf.26ec2094d6fe57a178928ba90e1650a9.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-8f7de794-394a-11ec-a8cc-d8c4975e38aa_jpg.rf.271b38acf65af3aa4a7092a5d4cb9a20.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-rotten-82b14e82-2653-11ec-b52b-d8c4975e38aa_jpg.rf.271a9d1428124db973edbd81f1edc2a6.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-freshunripe-2e2600f6-2653-11ec-a2cc-d8c4975e38aa_jpg.rf.2776783809725acf3e5f35dc8b4914d4.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-rotten-bd156b3f-1d0a-11ec-ae50-d8c4975e38aa_jpg.rf.27c6febb2434276587e34cd7520b10c1.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-a9583a45-394a-11ec-9f0a-d8c4975e38aa_jpg.rf.27ece350e089552dd235a074472e4f0d.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-mold-e56a1c18-1d0a-11ec-baa6-d8c4975e38aa_jpg.rf.274c28c729da950f815a803ee36118dc.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-rotten-88ba0203-2653-11ec-8caa-d8c4975e38aa_jpg.rf.27332ddd9af32579eadb8fb4d8a436bf.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-rotten-87d43e3e-2653-11ec-aacf-d8c4975e38aa_jpg.rf.2886cff8902ca31899957d1be30a09bb.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-ripe-97d3427b-1d0a-11ec-9e63-d8c4975e38aa_jpg.rf.277e7227a9cda3d3cec909cadb167b4b.jpg, 0, 0, 0, 1, 1, 0
musa-acuminata-ripe-94cf07c8-1d0a-11ec-a5cb-d8c4975e38aa_jpg.rf.27594ce0b314d5426fb8c65f1759e220.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-rotten-8dde688e-2653-11ec-9ba2-d8c4975e38aa_jpg.rf.2732d861d121a5187a4a8540953c25b2.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-mold-e39bb9b3-1d0a-11ec-9ecc-d8c4975e38aa_jpg.rf.2843079481bc8e5fdcbb9ebbcf41f882.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-banana-b3f91939-394a-11ec-9512-d8c4975e38aa_jpg.rf.27c39a4492f7ca71e1ac623d95e2d864.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-rotten-b6797d6d-1d0a-11ec-9f3a-d8c4975e38aa_jpg.rf.27e9e8a521af2b2c2d6810d67f0a799b.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-overripe-a0724f83-1d0a-11ec-be5e-d8c4975e38aa_jpg.rf.27fda403fde2714a3695d826e25a9ae1.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-banana-ab387271-394a-11ec-abd0-d8c4975e38aa_jpg.rf.275dd0a1bc43d7ef3d8e6eb0479c6dd8.jpg, 0, 0, 1, 1, 0, 0
musa-acuminata-unripe-6081ed75-2653-11ec-b5f0-d8c4975e38aa_jpg.rf.274322c2268caabcb805203f1d800995.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-ca24fea7-4037-11ec-9c7b-94b86d66fd1d_jpg.rf.27a41852e5c70016c08fcd5ed630d958.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-cea037dd-4037-11ec-b863-94b86d66fd1d_jpg.rf.28356065eb28a09ea3348faff2bc05f7.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-c6ebc63a-394a-11ec-b9a2-d8c4975e38aa_jpg.rf.2886d92a3d8d3e804e0bb98adc739358.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-unripe-84c9298a-1d0a-11ec-bdc6-d8c4975e38aa-1-_jpg.rf.28717a9f126378ef3eaf08abe14975d4.jpg, 0, 0, 0, 0, 1, 1
musa-acuminata-banana-d7716895-4037-11ec-b593-94b86d66fd1d_jpg.rf.288cc96c8c43b03d514dbc332fa3d65b.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-ripe-73a178fe-2653-11ec-858d-d8c4975e38aa_jpg.rf.28565639458d18b1376834af24ce9257.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-overripe-7624fefe-2653-11ec-b30a-d8c4975e38aa_jpg.rf.285d218e94b2b3e82f17ecf15ae9aa4d.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-banana-ac1b3813-394a-11ec-ab0c-d8c4975e38aa_jpg.rf.289c7512d7e485084eb543049ce2e9f9.jpg, 0, 0, 1, 1, 0, 0
musa-acuminata-banana-b261738a-394a-11ec-bacf-d8c4975e38aa_jpg.rf.285754f1676a23a356e90f6fc128888b.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-89e2f860-394a-11ec-96e2-d8c4975e38aa_jpg.rf.296569ee50cbc4a11dcd440a889ca99f.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-overripe-a18df166-1d0a-11ec-b3d9-d8c4975e38aa_jpg.rf.29570c1a658b49ce30120d8eb3ba18eb.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-ripe-72137112-2653-11ec-aecf-d8c4975e38aa_jpg.rf.29a2b7c84fbbc4315db99e6f293200d1.jpg, 0, 0, 0, 1, 1, 0
musa-acuminata-ripe-6f460868-2653-11ec-84c5-d8c4975e38aa_jpg.rf.28c530ca33067f2f811c139c67a9e665.jpg, 0, 0, 0, 1, 1, 0
musa-acuminata-overripe-9c86e37b-1d0a-11ec-a949-d8c4975e38aa_jpg.rf.27ce36f2d3e06f4ec8d7807d561ef292.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-freshunripe-1f5e973a-2653-11ec-b018-d8c4975e38aa_jpg.rf.2a09a5086462d3046bdf1365e8762fa3.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-banana-dce5a894-394a-11ec-b8c9-d8c4975e38aa_jpg.rf.28f6e6caa73cc8bf11e6658937d5777a.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-rotten-8d8d2c8b-2653-11ec-81ca-d8c4975e38aa_jpg.rf.28cf964c24917b506da8474b89681638.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-rotten-875bf8cb-2653-11ec-af27-d8c4975e38aa_jpg.rf.292a290745096336a0ac39b70d4b0b9a.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-b2eef74e-394a-11ec-b184-d8c4975e38aa_jpg.rf.291333d57ac4e6c7cee682bc1e94c2f9.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-c369bcba-394a-11ec-9780-d8c4975e38aa_jpg.rf.29c94d7cfc7ea149604f68b99208262a.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-freshunripe-2cf028d9-2653-11ec-a6e5-d8c4975e38aa_jpg.rf.28ead8f547c8701b9068e8133c054c89.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-rotten-a3552be7-1d0a-11ec-8515-d8c4975e38aa_jpg.rf.2951467658a56bfe6c160dd31020ec31.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-ab7dddce-394a-11ec-8af7-d8c4975e38aa_jpg.rf.2a26a9d90f11af8e7740758bef0f71af.jpg, 0, 0, 1, 1, 0, 0
musa-acuminata-freshripe-47b6e09a-2653-11ec-a50b-d8c4975e38aa_jpg.rf.295302099f60d9b16f1022e6f9fb9e6d.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-overripe-7e9456fe-2653-11ec-96b6-d8c4975e38aa_jpg.rf.29d13317d259e3ba54a76bfb1c96b81a.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-banana-a4dd3d79-394a-11ec-b1b2-d8c4975e38aa_jpg.rf.29c488d0851376791d464268fc7547e1.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-freshripe-7e588c04-1d0a-11ec-a390-d8c4975e38aa_jpg.rf.2a19799579cd8aa2d260ae83e62ab8db.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-967cdc40-394a-11ec-b8d8-d8c4975e38aa_jpg.rf.29c23c30ccaddd00ee4e80380c68bfea.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-mold-e2eb5a05-1d0a-11ec-a19a-d8c4975e38aa_jpg.rf.2948fcabedb11a75df7372d1df533261.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-overripe-7ed43f3f-2653-11ec-ae99-d8c4975e38aa_jpg.rf.29d9d03dd53bd688a5aeae683aec4959.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-rotten-8ca03e6c-2653-11ec-b99c-d8c4975e38aa_jpg.rf.2a1b6b803baaf052edbb3478bf54b7a8.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-freshunripe-2d7a65db-2653-11ec-9d57-d8c4975e38aa_jpg.rf.2994df027e5c783676e63d4a7493b853.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-overripe-a00bd29a-1d0a-11ec-b8cd-d8c4975e38aa_jpg.rf.2ab8942b033bc3b3c0bacf1cf5275bf8.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-ripe-6d184fa6-2653-11ec-89cb-d8c4975e38aa_jpg.rf.2aa982b6723b5210dd87d4da6bdf702d.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-d92b9c8b-394a-11ec-88c1-d8c4975e38aa_jpg.rf.2a7f99c0c19423d5c6731e823e4f91bf.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-overripe-9fc45211-1d0a-11ec-bad0-d8c4975e38aa_jpg.rf.2aad73b1c213b0410694f59fa763486f.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-rotten-b2f789aa-1d0a-11ec-be4b-d8c4975e38aa_jpg.rf.2a4434374f5ab2ceaf3255f0cf2d9a95.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-b3b8fc13-394a-11ec-a5b4-d8c4975e38aa_jpg.rf.2aabbde269914ad465b568b0e1510403.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-freshunripe-66487969-1d0a-11ec-9e55-d8c4975e38aa_jpg.rf.2ad53e65985b39d57383758de399f159.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-ripe-6a972bd8-2653-11ec-88ef-d8c4975e38aa_jpg.rf.2a91f0cbfda57ffd622ca6ac4348d38b.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-freshunripe-65e449ac-1d0a-11ec-bf8a-d8c4975e38aa_jpg.rf.2a42fc09feab5acb8be19398ea7dc8a0.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-banana-da62c522-394a-11ec-85f0-d8c4975e38aa_jpg.rf.2a4b98c48b46a96b2ad776bd4fd40b2b.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-overripe-7f11f370-2653-11ec-9c7b-d8c4975e38aa_jpg.rf.2ac6074add95146f806216410a641d5d.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-banana-e523ea60-394a-11ec-9168-d8c4975e38aa_jpg.rf.29d28b6976e3ea44a42e73a2e4605372.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-892a952f-394a-11ec-b14f-d8c4975e38aa_jpg.rf.2ad99e27f732fc79121621041cb74ca5.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-8a1afa2f-394a-11ec-986e-d8c4975e38aa_jpg.rf.2b062f8133a2a91a0c2ec286652d973b.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-a8338a57-394a-11ec-9e0e-d8c4975e38aa_jpg.rf.2aeacde1fa718143a52dd68f246ba891.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-rotten-bc68ab08-1d0a-11ec-bd0d-d8c4975e38aa_jpg.rf.2afa2ea7eefb49163ae4ee9ecf20e1e2.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-b174fdb4-394a-11ec-a6e8-d8c4975e38aa_jpg.rf.29b26db4008088c783bc051bc5c07146.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-unripe-62da8c8d-2653-11ec-8af2-d8c4975e38aa---Copy_jpg.rf.2ac1c697975446990a07839e55c4936e.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-rotten-b8c6ba4c-1d0a-11ec-8448-d8c4975e38aa_jpg.rf.2b14bf144c540a874fedeb8abe3a65ba.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-rotten-a8f75100-1d0a-11ec-b336-d8c4975e38aa_jpg.rf.2b5949c0d297f59cfaab87b61c694a6a.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-freshunripe-71d6e2c3-1d0a-11ec-988f-d8c4975e38aa_jpg.rf.2bda833157625d0c0c2491bb02372165.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-mold-e5d2faf6-1d0a-11ec-b9e8-d8c4975e38aa_jpg.rf.2c15484d2fe71974622e652c2fbc66cf.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-banana-ef277266-394a-11ec-aa2b-d8c4975e38aa_jpg.rf.2af7ebc770df358c6374ef0b9be67d42.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-unripe-85f0b3d7-1d0a-11ec-bce3-d8c4975e38aa-1-_jpg.rf.2c2db908b4b22c5ded02084c76c53bbb.jpg, 0, 0, 0, 0, 1, 1
musa-acuminata-banana-af657280-394a-11ec-a32a-d8c4975e38aa_jpg.rf.2ab8e96548256caf88306616c3776309.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-banana-89e064af-394a-11ec-85c4-d8c4975e38aa_jpg.rf.2b255d4c4ca19920fefae0fc21b8baf4.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-c69afcc8-394a-11ec-a8d7-d8c4975e38aa_jpg.rf.2c1cb98ff8a129f3b49ee631ebcd7150.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-ripe-6df133e6-2653-11ec-9095-d8c4975e38aa_jpg.rf.2c45efc5d8c53016e6072d28287fd96f.jpg, 0, 0, 0, 1, 1, 0
musa-acuminata-banana-b0481452-394a-11ec-a33f-d8c4975e38aa_jpg.rf.2b55987ec2332e49ae09a6ece993dcdb.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-b5d252d4-394a-11ec-8c2b-d8c4975e38aa_jpg.rf.2c1aae7d73b5dd8ce28d19e84d3c031a.jpg, 1, 0, 0, 1, 1, 0
musa-acuminata-banana-bf455b1d-394a-11ec-8de3-d8c4975e38aa_jpg.rf.2b84e46eb3818033f6a30bed8788df55.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-freshunripe-67035cba-1d0a-11ec-95db-d8c4975e38aa_jpg.rf.2b06c904b0c49ff2c33ce2a786c328fd.jpg, 0, 1, 0, 0, 0, 0
